Wavel(nm)	T_abs	bandw(nm)
435.066348	0.995702	0.094662
435.161010	0.995702	0.094703
435.255713	0.995702	0.094744
435.350457	0.996002	0.094786
435.445243	0.996202	0.094827
435.540070	0.996202	0.094868
435.634938	0.996202	0.094910
435.729847	0.996202	0.094951
435.824798	0.996302	0.094992
435.919791	0.996402	0.095034
436.014825	0.996402	0.095075
436.109900	0.996402	0.095117
436.205016	0.996502	0.095158
436.300175	0.996502	0.095200
436.395374	0.996502	0.095241
436.490615	0.996601	0.095283
436.585898	0.996701	0.095324
436.681223	0.996701	0.095366
436.776589	0.996701	0.095408
436.871997	0.996801	0.095449
436.967446	0.996901	0.095491
437.062937	0.997101	0.095533
437.158470	0.997101	0.095575
437.254045	0.997101	0.095616
437.349661	0.997101	0.095658
437.445319	0.997101	0.095700
437.541019	0.997201	0.095742
437.636761	0.997201	0.095784
437.732545	0.997201	0.095826
437.828371	0.997201	0.095868
437.924239	0.997201	0.095910
438.020149	0.997301	0.095952
438.116101	0.997301	0.095994
438.212095	0.997201	0.096036
438.308131	0.997201	0.096078
438.404209	0.996902	0.096120
438.500329	0.996702	0.096162
438.596491	0.996302	0.096205
438.692696	0.996102	0.096247
438.788943	0.995902	0.096289
438.885232	0.995802	0.096331
438.981563	0.995603	0.096374
439.077936	0.995603	0.096416
439.174352	0.995703	0.096458
439.270810	0.995503	0.096501
439.367311	0.995403	0.096543
439.463854	0.995403	0.096585
439.560440	0.995603	0.096628
439.657067	0.995703	0.096670
439.753738	0.995903	0.096713
439.850451	0.995903	0.096755
439.947206	0.995803	0.096798
440.044004	0.995903	0.096841
440.140845	0.995903	0.096883
440.237728	0.995903	0.096926
440.334654	0.996103	0.096969
440.431623	0.996402	0.097011
440.528634	0.996403	0.097054
440.625688	0.996602	0.097097
440.722785	0.996602	0.097140
440.819925	0.996602	0.097183
440.917108	0.996702	0.097225
441.014333	0.996702	0.097268
441.111601	0.996602	0.097311
441.208912	0.996602	0.097354
441.306267	0.996503	0.097397
441.403664	0.996702	0.097440
441.501104	0.996802	0.097483
441.598587	0.996802	0.097526
441.696113	0.996902	0.097569
441.793682	0.996802	0.097612
441.891295	0.996802	0.097656
441.988950	0.997002	0.097699
442.086649	0.997002	0.097742
442.184391	0.996902	0.097785
442.282176	0.996702	0.097828
442.380004	0.996603	0.097872
442.477876	0.996703	0.097915
442.575791	0.996703	0.097958
442.673749	0.996703	0.098002
442.771751	0.996603	0.098045
442.869796	0.996603	0.098089
442.967885	0.996503	0.098132
443.066017	0.996403	0.098175
443.164192	0.996503	0.098219
443.262411	0.996503	0.098263
443.360674	0.996503	0.098306
443.458980	0.996503	0.098350
443.557330	0.996403	0.098393
443.655723	0.996303	0.098437
443.754160	0.996303	0.098481
443.852641	0.996303	0.098524
443.951165	0.996303	0.098568
444.049734	0.996403	0.098612
444.148346	0.996303	0.098656
444.247001	0.996303	0.098700
444.345701	0.996103	0.098743
444.444444	0.996003	0.098787
444.543232	0.995804	0.098831
444.642063	0.995903	0.098875
444.740938	0.995704	0.098919
444.839858	0.995404	0.098963
444.938821	0.995404	0.099007
445.037828	0.995204	0.099051
445.136880	0.995104	0.099095
445.235975	0.995304	0.099140
445.335115	0.995504	0.099184
445.434298	0.995604	0.099228
445.533526	0.995704	0.099272
445.632799	0.995903	0.099316
445.732115	0.995903	0.099361
445.831476	0.996003	0.099405
445.930881	0.996103	0.099449
446.030330	0.996103	0.099494
446.129824	0.996303	0.099538
446.229362	0.996303	0.099583
446.328944	0.996303	0.099627
446.428571	0.993912	0.099671
446.528243	0.996203	0.099716
446.627959	0.996602	0.099761
446.727719	0.996702	0.099805
446.827525	0.996802	0.099850
446.927374	0.996802	0.099894
447.027269	0.995207	0.099939
447.127208	0.994510	0.099984
447.227191	0.996802	0.100028
447.327220	0.996602	0.100073
447.427293	0.996602	0.100118
447.527411	0.996602	0.100163
447.627574	0.996403	0.100208
447.727782	0.996303	0.100253
447.828034	0.996103	0.100297
447.928331	0.995903	0.100342
448.028674	0.995604	0.100387
448.129061	0.995504	0.100432
448.229494	0.995204	0.100477
448.329971	0.994904	0.100522
448.430493	0.995004	0.100568
448.531061	0.995004	0.100613
448.631673	0.995004	0.100658
448.732331	0.995204	0.100703
448.833034	0.995504	0.100748
448.933782	0.995704	0.100793
449.034576	0.996003	0.100839
449.135414	0.995903	0.100884
449.236298	0.995903	0.100929
449.337228	0.996003	0.100975
449.438202	0.996203	0.101020
449.539222	0.996203	0.101065
449.640288	0.996203	0.101111
449.741399	0.996203	0.101156
449.842555	0.996303	0.101202
449.943757	0.996403	0.101247
450.045005	0.996403	0.101293
450.146298	0.996503	0.101339
450.247636	0.996503	0.101384
450.349020	0.996503	0.101430
450.450450	0.996503	0.101476
450.551926	0.996503	0.101521
450.653447	0.996303	0.101567
450.755015	0.996203	0.101613
450.856628	0.996104	0.101659
450.958286	0.996104	0.101705
451.059991	0.996104	0.101751
451.161741	0.996104	0.101796
451.263538	0.996104	0.101842
451.365380	0.996203	0.101888
451.467269	0.996203	0.101934
451.569203	0.996203	0.101980
451.671183	0.996203	0.102026
451.773210	0.996203	0.102073
451.875282	0.996303	0.102119
451.977401	0.996403	0.102165
452.079566	0.996403	0.102211
452.181777	0.996203	0.102257
452.284034	0.996104	0.102304
452.386338	0.996104	0.102350
452.488688	0.996004	0.102396
452.591084	0.996104	0.102443
452.693526	0.996104	0.102489
452.796015	0.996203	0.102535
452.898551	0.996104	0.102582
453.001133	0.996004	0.102628
453.103761	0.996004	0.102675
453.206436	0.996004	0.102721
453.309157	0.996104	0.102768
453.411925	0.996303	0.102814
453.514739	0.996303	0.102861
453.617600	0.996203	0.102908
453.720508	0.996104	0.102955
453.823463	0.996104	0.103001
453.926464	0.996104	0.103048
454.029512	0.996203	0.103095
454.132607	0.996303	0.103142
454.235748	0.996403	0.103188
454.338937	0.996503	0.103235
454.442172	0.996503	0.103282
454.545455	0.996603	0.103329
454.648784	0.996603	0.103376
454.752160	0.996603	0.103423
454.855583	0.996503	0.103470
454.959054	0.996403	0.103517
455.062571	0.996104	0.103565
455.166136	0.995904	0.103612
455.269747	0.996004	0.103659
455.373406	0.996004	0.103706
455.477112	0.996104	0.103753
455.580866	0.996004	0.103801
455.684666	0.996004	0.103848
455.788514	0.996104	0.103895
455.892409	0.996104	0.103943
455.996352	0.996104	0.103990
456.100342	0.996204	0.104037
456.204380	0.996104	0.104085
456.308465	0.996004	0.104132
456.412597	0.995904	0.104180
456.516777	0.995904	0.104228
456.621005	0.995804	0.104275
456.725280	0.995904	0.104323
456.829603	0.996004	0.104370
456.933973	0.996104	0.104418
457.038391	0.996104	0.104466
457.142857	0.996303	0.104514
457.247371	0.996303	0.104561
457.351932	0.996204	0.104609
457.456542	0.996104	0.104657
457.561199	0.996004	0.104705
457.665904	0.995904	0.104753
457.770657	0.995705	0.104801
457.875458	0.995505	0.104849
457.980307	0.995305	0.104897
458.085204	0.995106	0.104945
458.190149	0.995106	0.104993
458.295142	0.995106	0.105041
458.400183	0.994906	0.105089
458.505273	0.994906	0.105138
458.610410	0.994906	0.105186
458.715596	0.995006	0.105234
458.820830	0.995106	0.105282
458.926113	0.995006	0.105331
459.031444	0.994807	0.105379
459.136823	0.994907	0.105428
459.242250	0.995006	0.105476
459.347726	0.995006	0.105524
459.453251	0.995106	0.105573
459.558824	0.995305	0.105621
459.664445	0.995305	0.105670
459.770115	0.995106	0.105719
459.875834	0.995106	0.105767
459.981601	0.995006	0.105816
460.087417	0.994906	0.105865
460.193281	0.994906	0.105913
460.299194	0.994906	0.105962
460.405157	0.994906	0.106011
460.511167	0.994807	0.106060
460.617227	0.994707	0.106109
460.723336	0.994707	0.106157
460.829493	0.994607	0.106206
460.935699	0.994508	0.106255
461.041955	0.994308	0.106304
461.148259	0.994208	0.106353
461.254613	0.994308	0.106402
461.361015	0.994508	0.106452
461.467467	0.994508	0.106501
461.573967	0.994508	0.106550
461.680517	0.994707	0.106599
461.787116	0.994607	0.106648
461.893764	0.994507	0.106698
462.000462	0.994607	0.106747
462.107209	0.994707	0.106796
462.214005	0.994707	0.106846
462.320851	0.994807	0.106895
462.427746	0.994906	0.106944
462.534690	0.994906	0.106994
462.641684	0.994906	0.107043
462.748727	0.994906	0.107093
462.855820	0.994906	0.107143
462.962963	0.994906	0.107192
463.070155	0.994906	0.107242
463.177397	0.994807	0.107291
463.284688	0.994707	0.107341
463.392030	0.994508	0.107391
463.499421	0.994109	0.107441
463.606861	0.993909	0.107491
463.714352	0.994009	0.107540
463.821892	0.994208	0.107590
463.929483	0.994109	0.107640
464.037123	0.994109	0.107690
464.144813	0.994109	0.107740
464.252553	0.994308	0.107790
464.360344	0.994508	0.107840
464.468184	0.994607	0.107890
464.576074	0.994707	0.107941
464.684015	0.994707	0.107991
464.792006	0.994906	0.108041
464.900046	0.995006	0.108091
465.008138	0.994906	0.108141
465.116279	0.994906	0.108192
465.224471	0.995006	0.108242
465.332713	0.995106	0.108292
465.441005	0.995206	0.108343
465.549348	0.995206	0.108393
465.657742	0.995405	0.108444
465.766185	0.995505	0.108494
465.874680	0.995505	0.108545
465.983225	0.995704	0.108595
466.091820	0.995804	0.108646
466.200466	0.995804	0.108697
466.309163	0.995804	0.108747
466.417910	0.995804	0.108798
466.526709	0.995804	0.108849
466.635558	0.995704	0.108900
466.744457	0.995704	0.108951
466.853408	0.995605	0.109001
466.962410	0.995505	0.109052
467.071462	0.995405	0.109103
467.180565	0.995206	0.109154
467.289720	0.994310	0.109205
467.398925	0.994906	0.109256
467.508181	0.993712	0.109308
467.617489	0.994707	0.109359
467.726848	0.994807	0.109410
467.836257	0.994807	0.109461
467.945718	0.994906	0.109512
468.055231	0.994906	0.109563
468.164794	0.994906	0.109615
468.274409	0.995006	0.109666
468.384075	0.994807	0.109718
468.493792	0.994607	0.109769
468.603561	0.994707	0.109820
468.713382	0.993812	0.109872
468.823254	0.994906	0.109923
468.933177	0.994409	0.109975
469.043152	0.995006	0.110027
469.153179	0.995006	0.110078
469.263257	0.994309	0.110130
469.373387	0.993911	0.110182
469.483568	0.995006	0.110233
469.593801	0.994110	0.110285
469.704086	0.993911	0.110337
469.814423	0.993215	0.110389
469.924812	0.995006	0.110441
470.035253	0.994508	0.110493
470.145745	0.993712	0.110544
470.256290	0.994906	0.110596
470.366886	0.994906	0.110649
470.477535	0.994906	0.110701
470.588235	0.994806	0.110753
470.698988	0.994806	0.110805
470.809793	0.994906	0.110857
470.920650	0.994906	0.110909
471.031559	0.994607	0.110961
471.142521	0.994906	0.111014
471.253534	0.994210	0.111066
471.364601	0.994906	0.111118
471.475719	0.995006	0.111171
471.586890	0.995006	0.111223
471.698113	0.995006	0.111276
471.809389	0.995006	0.111328
471.920717	0.995006	0.111381
472.032098	0.995006	0.111433
472.143532	0.994906	0.111486
472.255018	0.994806	0.111539
472.366556	0.994707	0.111591
472.478148	0.994806	0.111644
472.589792	0.994906	0.111697
472.701489	0.994906	0.111750
472.813239	0.994806	0.111803
472.925041	0.994011	0.111855
473.036897	0.994807	0.111908
473.148805	0.994906	0.111961
473.260767	0.994906	0.112014
473.372781	0.994707	0.112067
473.484848	0.993712	0.112120
473.596969	0.994806	0.112174
473.709143	0.994706	0.112227
473.821369	0.994607	0.112280
473.933649	0.994607	0.112333
474.045982	0.994407	0.112386
474.158369	0.993909	0.112440
474.270809	0.993809	0.112493
474.383302	0.994009	0.112546
474.495848	0.993909	0.112600
474.608448	0.993710	0.112653
474.721101	0.993809	0.112707
474.833808	0.993909	0.112760
474.946569	0.993909	0.112814
475.059382	0.993909	0.112868
475.172250	0.993809	0.112921
475.285171	0.993909	0.112975
475.398146	0.993909	0.113029
475.511175	0.993909	0.113082
475.624257	0.994008	0.113136
475.737393	0.994008	0.113190
475.850583	0.994008	0.113244
475.963827	0.993908	0.113298
476.077124	0.993908	0.113352
476.190476	0.993808	0.113406
476.303882	0.993709	0.113460
476.417342	0.993709	0.113514
476.530855	0.993708	0.113568
476.644423	0.993708	0.113622
476.758045	0.993609	0.113676
476.871722	0.993708	0.113730
476.985452	0.993608	0.113785
477.099237	0.993409	0.113839
477.213076	0.993508	0.113893
477.326969	0.993409	0.113948
477.440917	0.993408	0.114002
477.554919	0.993408	0.114057
477.668975	0.993209	0.114111
477.783086	0.993109	0.114166
477.897252	0.993209	0.114220
478.011472	0.993009	0.114275
478.125747	0.992910	0.114329
478.240077	0.992910	0.114384
478.354461	0.992909	0.114439
478.468900	0.992710	0.114494
478.583393	0.992710	0.114548
478.697942	0.992710	0.114603
478.812545	0.992610	0.114658
478.927203	0.992610	0.114713
479.041916	0.992410	0.114768
479.156684	0.992211	0.114823
479.271507	0.992012	0.114878
479.386385	0.991813	0.114933
479.501319	0.991614	0.114988
479.616307	0.991614	0.115043
479.731350	0.991514	0.115099
479.846449	0.991514	0.115154
479.961603	0.991513	0.115209
480.076812	0.991613	0.115265
480.192077	0.991612	0.115320
480.307397	0.991612	0.115375
480.422772	0.991513	0.115431
480.538203	0.991513	0.115486
480.653689	0.991413	0.115542
480.769231	0.991512	0.115597
480.884828	0.991412	0.115653
481.000481	0.991412	0.115709
481.116190	0.991213	0.115764
481.231954	0.991213	0.115820
481.347774	0.991213	0.115876
481.463649	0.991113	0.115932
481.579581	0.991113	0.115987
481.695568	0.991014	0.116043
481.811612	0.990914	0.116099
481.927711	0.991013	0.116155
482.043866	0.991013	0.116211
482.160077	0.991113	0.116267
482.276344	0.991113	0.116323
482.392668	0.991212	0.116379
482.509047	0.991311	0.116436
482.625483	0.991311	0.116492
482.741974	0.991311	0.116548
482.858522	0.991311	0.116604
482.975127	0.991311	0.116661
483.091787	0.991411	0.116717
483.208504	0.991411	0.116773
483.325278	0.991510	0.116830
483.442108	0.991510	0.116886
483.558994	0.991709	0.116943
483.675937	0.991709	0.117000
483.792937	0.991709	0.117056
483.909993	0.991709	0.117113
484.027106	0.991710	0.117169
484.144275	0.991710	0.117226
484.261501	0.991710	0.117283
484.378784	0.991710	0.117340
484.496124	0.991710	0.117397
484.613521	0.991710	0.117454
484.730974	0.990521	0.117511
484.848485	0.991810	0.117568
484.966052	0.990620	0.117625
485.083677	0.991810	0.117682
485.201359	0.991910	0.117739
485.319097	0.990720	0.117796
485.436893	0.991910	0.117853
485.554746	0.991315	0.117910
485.672657	0.991216	0.117968
485.790624	0.991911	0.118025
485.908649	0.992010	0.118082
486.026731	0.991910	0.118140
486.144871	0.991910	0.118197
486.263068	0.992010	0.118255
486.381323	0.992010	0.118312
486.499635	0.992010	0.118370
486.618005	0.992010	0.118427
486.736432	0.992010	0.118485
486.854917	0.992110	0.118543
486.973460	0.992308	0.118600
487.092060	0.992209	0.118658
487.210719	0.992209	0.118716
487.329435	0.992110	0.118774
487.448209	0.992209	0.118832
487.567040	0.992308	0.118890
487.685930	0.992308	0.118948
487.804878	0.992209	0.119006
487.923884	0.991018	0.119064
488.042948	0.992209	0.119122
488.162070	0.991911	0.119180
488.281250	0.991910	0.119238
488.400488	0.991811	0.119297
488.519785	0.991414	0.119355
488.639140	0.991115	0.119413
488.758553	0.990817	0.119472
488.878025	0.989727	0.119530
488.997555	0.991016	0.119589
489.117144	0.989925	0.119647
489.236791	0.991115	0.119706
489.356496	0.991015	0.119764
489.476260	0.991015	0.119823
489.596083	0.990123	0.119882
489.715965	0.991213	0.119940
489.835905	0.991213	0.119999
489.955904	0.991113	0.120058
490.075962	0.991312	0.120117
490.196078	0.991312	0.120176
490.316254	0.991113	0.120234
490.436488	0.991212	0.120293
490.556782	0.991311	0.120352
490.677134	0.991411	0.120412
490.797546	0.991410	0.120471
490.918017	0.991509	0.120530
491.038547	0.991509	0.120589
491.159136	0.991609	0.120648
491.279784	0.991609	0.120708
491.400491	0.991509	0.120767
491.521258	0.991509	0.120826
491.642085	0.991509	0.120886
491.762970	0.991509	0.120945
491.883915	0.991509	0.121005
492.004920	0.991509	0.121064
492.125984	0.991409	0.121124
492.247108	0.991409	0.121183
492.368291	0.991210	0.121243
492.489535	0.991111	0.121303
492.610837	0.991210	0.121363
492.732200	0.991210	0.121422
492.853622	0.991210	0.121482
492.975105	0.991310	0.121542
493.096647	0.991210	0.121602
493.218249	0.991111	0.121662
493.339911	0.991111	0.121722
493.461633	0.990912	0.121782
493.583416	0.990912	0.121842
493.705258	0.990912	0.121903
493.827160	0.990912	0.121963
493.949123	0.990813	0.122023
494.071146	0.990713	0.122083
494.193230	0.990614	0.122144
494.315373	0.990614	0.122204
494.437577	0.990514	0.122264
494.559842	0.990514	0.122325
494.682167	0.990415	0.122385
494.804552	0.990415	0.122446
494.926998	0.990514	0.122507
495.049505	0.990613	0.122567
495.172072	0.990513	0.122628
495.294700	0.990513	0.122689
495.417389	0.990513	0.122750
495.540139	0.990413	0.122810
495.662949	0.990314	0.122871
495.785821	0.990214	0.122932
495.908753	0.990314	0.122993
496.031746	0.990115	0.123054
496.154800	0.990115	0.123115
496.277916	0.990114	0.123176
496.401092	0.990114	0.123238
496.524330	0.990014	0.123299
496.647629	0.989815	0.123360
496.770989	0.989815	0.123421
496.894410	0.989715	0.123483
497.017893	0.989715	0.123544
497.141437	0.989715	0.123606
497.265042	0.989615	0.123667
497.388709	0.989614	0.123729
497.512438	0.989713	0.123790
497.636228	0.989712	0.123852
497.760080	0.989613	0.123913
497.883993	0.989711	0.123975
498.007968	0.989711	0.124037
498.132005	0.989611	0.124099
498.256104	0.989709	0.124161
498.380264	0.989609	0.124222
498.504487	0.989510	0.124284
498.628771	0.989410	0.124346
498.753117	0.989310	0.124408
498.877526	0.989210	0.124470
499.001996	0.989110	0.124533
499.126529	0.989010	0.124595
499.251123	0.988910	0.124657
499.375780	0.988909	0.124719
499.500500	0.988809	0.124782
499.625281	0.988709	0.124844
499.750125	0.988708	0.124906
499.875031	0.988510	0.124969
500.000000	0.988310	0.125031
500.125031	0.987123	0.125094
500.250125	0.988011	0.125156
500.375281	0.988010	0.125219
500.500501	0.987910	0.125282
500.625782	0.987810	0.125344
500.751127	0.987710	0.125407
500.876534	0.986820	0.125470
501.002004	0.987312	0.125533
501.127537	0.985830	0.125596
501.253133	0.987112	0.125659
501.378792	0.985926	0.125722
501.504514	0.985629	0.125785
501.630298	0.986615	0.125848
501.756147	0.986515	0.125911
501.882058	0.986514	0.125974
502.008032	0.981284	0.126038
502.134070	0.986115	0.126101
502.260171	0.986015	0.126164
502.386335	0.985915	0.126228
502.512563	0.985816	0.126291
502.638854	0.985518	0.126355
502.765209	0.978915	0.126418
502.891627	0.985121	0.126482
